run_id,protocol,serializer,compression,zstd_dict,crc_ok,seq_id,payload_size_bytes,wire_size_bytes,ts_created_ns,ts_serialized_ns,ts_compressed_ns,ts_sent_ns,ts_received_ns,ts_decompressed_ns,ts_deserialized_ns,ts_processed_ns,ntp_offset_sender_ns,ntp_offset_receiver_ns,ntp_uncertainty_sender_ns,ntp_uncertainty_receiver_ns,ntp_disabled,e2e_delay_us,ntp_sync_uncertainty_us,serialization_us,compression_us,transport_us,decompression_us,deserialization_us,processing_us,jitter_us,is_out_of_order,is_duplicate,seq_gap
B_common_5,tcp,none,none,,1,0,512,592,1785225301301921000,1785225301301922000,1785225301301923000,1785225301301926000,1785225301302055000,1785225301302115000,1785225301302116000,1785225301302116000,300753194730253500,148927282,5513500,5822372,0,-300753194581197.250,11335.872,1.000,1.000,3.000,60.000,1.000,0.000,0.000,0,0,0
B_common_5,tcp,none,none,,1,1,512,592,1785225301301954000,1785225301301955000,1785225301301955000,1785225301301957000,1785225301302081000,1785225301302154000,1785225301302155000,1785225301302155000,300753194730253500,148927282,5513500,5822372,0,-300753194581202.250,11335.872,1.000,0.000,2.000,73.000,1.000,0.000,0.000,0,0,0
B_common_5,tcp,none,none,,1,2,512,592,1785225301302953000,1785225301302957000,1785225301302957000,1785225301302959000,1785225301303037000,1785225301303056000,1785225301303057000,1785225301303057000,300753194730253500,148927282,5513500,5822372,0,-300753194581248.188,11335.872,4.000,0.000,2.000,19.000,1.000,0.000,0.000,0,0,0
B_common_5,tcp,none,none,,1,3,512,592,1785225301304112000,1785225301304116000,1785225301304117000,1785225301304118000,1785225301304184000,1785225301304199000,1785225301304211000,1785225301304211000,300753194730253500,148927282,5513500,5822372,0,-300753194581260.250,11335.872,4.000,1.000,1.000,15.000,12.000,0.000,0.000,0,0,0
B_common_5,tcp,none,none,,1,4,512,592,1785225301304974000,1785225301304978000,1785225301304978000,1785225301304980000,1785225301305053000,1785225301305091000,1785225301305092000,1785225301305092000,300753194730253500,148927282,5513500,5822372,0,-300753194581253.250,11335.872,4.000,0.000,2.000,38.000,1.000,0.000,0.000,0,0,0
B_common_5,tcp,none,none,,1,5,512,592,1785225301306300000,1785225301306308000,1785225301306309000,1785225301306312000,1785225301306568000,1785225301306727000,1785225301306730000,1785225301306730000,300753194730253500,148927282,5513500,5822372,0,-300753194581070.188,11335.872,8.000,1.000,3.000,159.000,3.000,0.000,0.000,0,0,0
B_common_5,tcp,none,none,,1,6,512,592,1785225301307219000,1785225301307225000,1785225301307226000,1785225301307229000,1785225301307344000,1785225301307463000,1785225301307463000,1785225301307463000,300753194730253500,148927282,5513500,5822372,0,-300753194581211.188,11335.872,6.000,1.000,3.000,119.000,0.000,0.000,0.000,0,0,0
B_common_5,tcp,none,none,,1,7,512,592,1785225301308200000,1785225301308243000,1785225301308244000,1785225301308247000,1785225301308396000,1785225301308427000,1785225301308428000,1785225301308428000,300753194730253500,148927282,5513500,5822372,0,-300753194581177.188,11335.872,43.000,1.000,3.000,31.000,1.000,0.000,0.000,0,0,0
B_common_5,tcp,none,none,,1,8,512,592,1785225301309158000,1785225301309162000,1785225301309162000,1785225301309165000,1785225301309253000,1785225301309279000,1785225301309279000,1785225301309280000,300753194730253500,148927282,5513500,5822372,0,-300753194581238.188,11335.872,4.000,0.000,3.000,26.000,0.000,1.000,0.000,0,0,0
B_common_5,tcp,none,none,,1,9,512,592,1785225301310161000,1785225301310165000,1785225301310166000,1785225301310168000,1785225301310279000,1785225301310304000,1785225301310304000,1785225301310304000,300753194730253500,148927282,5513500,5822372,0,-300753194581215.250,11335.872,4.000,1.000,2.000,25.000,0.000,0.000,0.000,0,0,0
B_common_5,tcp,none,none,,1,10,512,592,1785225301311188000,1785225301311193000,1785225301311193000,1785225301311195000,1785225301311293000,1785225301311311000,1785225301311311000,1785225301311311000,300753194730253500,148927282,5513500,5822372,0,-300753194581228.250,11335.872,5.000,0.000,2.000,18.000,0.000,0.000,0.000,0,0,0
B_common_5,tcp,none,none,,1,11,512,592,1785225301312231000,1785225301312276000,1785225301312277000,1785225301312279000,1785225301312476000,1785225301312581000,1785225301312582000,1785225301312582000,300753194730253500,148927282,5513500,5822372,0,-300753194581129.188,11335.872,45.000,1.000,2.000,105.000,1.000,0.000,0.000,0,0,0
B_common_5,tcp,none,none,,1,12,512,592,1785225301313054000,1785225301313059000,1785225301313059000,1785225301313062000,1785225301313197000,1785225301313222000,1785225301313222000,1785225301313223000,300753194730253500,148927282,5513500,5822372,0,-300753194581191.250,11335.872,5.000,0.000,3.000,25.000,0.000,1.000,0.000,0,0,0
B_common_5,tcp,none,none,,1,13,512,592,1785225301314007000,1785225301314011000,1785225301314011000,1785225301314014000,1785225301314153000,1785225301314176000,1785225301314177000,1785225301314177000,300753194730253500,148927282,5513500,5822372,0,-300753194581187.188,11335.872,4.000,0.000,3.000,23.000,1.000,0.000,0.000,0,0,0
B_common_5,tcp,none,none,,1,14,512,592,1785225301315194000,1785225301315202000,1785225301315204000,1785225301315234000,1785225301315319000,1785225301315340000,1785225301315341000,1785225301315341000,300753194730253500,148927282,5513500,5822372,0,-300753194581241.188,11335.872,8.000,2.000,30.000,21.000,1.000,0.000,0.000,0,0,0
B_common_5,tcp,none,none,,1,15,512,592,1785225301316160000,1785225301316170000,1785225301316171000,1785225301316201000,1785225301316396000,1785225301316450000,1785225301316450000,1785225301316450000,300753194730253500,148927282,5513500,5822372,0,-300753194581131.188,11335.872,10.000,1.000,30.000,54.000,0.000,0.000,0.000,0,0,0
B_common_5,tcp,none,none,,1,16,512,592,1785225301316941000,1785225301316943000,1785225301316944000,1785225301316946000,1785225301317059000,1785225301317095000,1785225301317096000,1785225301317096000,300753194730253500,148927282,5513500,5822372,0,-300753194581213.250,11335.872,2.000,1.000,2.000,36.000,1.000,0.000,0.000,0,0,0
B_common_5,tcp,none,none,,1,17,512,592,1785225301318183000,1785225301318187000,1785225301318188000,1785225301318190000,1785225301318317000,1785225301318350000,1785225301318350000,1785225301318350000,300753194730253500,148927282,5513500,5822372,0,-300753194581199.250,11335.872,4.000,1.000,2.000,33.000,0.000,0.000,0.000,0,0,0
B_common_5,tcp,none,none,,1,18,512,592,1785225301319125000,1785225301319128000,1785225301319129000,1785225301319131000,1785225301319235000,1785225301319257000,1785225301319257000,1785225301319257000,300753194730253500,148927282,5513500,5822372,0,-300753194581222.188,11335.872,3.000,1.000,2.000,22.000,0.000,0.000,0.000,0,0,0
