run_id,protocol,serializer,compression,zstd_dict,crc_ok,seq_id,payload_size_bytes,wire_size_bytes,ts_created_ns,ts_serialized_ns,ts_compressed_ns,ts_sent_ns,ts_received_ns,ts_decompressed_ns,ts_deserialized_ns,ts_processed_ns,ntp_offset_sender_ns,ntp_offset_receiver_ns,e2e_delay_us,serialization_us,compression_us,transport_us,decompression_us,deserialization_us,processing_us,jitter_us,is_out_of_order,is_duplicate,seq_gap
B_ntp_4,tcp,none,none,,1,0,512,584,1785222514700460000,1785222514700468000,1785222514700469000,1785222514700473000,1785222514700627000,1785222514700718000,1785222514700736000,1785222514700736000,46036843,48720450,2837.607,8.000,1.000,4.000,91.000,18.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,1,512,584,1785222514700598000,1785222514700600000,1785222514700601000,1785222514700606000,1785222514700716000,1785222514700785000,1785222514700785000,1785222514700785000,46036843,48720450,2793.607,2.000,1.000,5.000,69.000,0.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,2,512,584,1785222514701763000,1785222514701769000,1785222514701769000,1785222514701773000,1785222514701939000,1785222514701970000,1785222514701971000,1785222514701971000,46036843,48720450,2849.607,6.000,0.000,4.000,31.000,1.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,3,512,584,1785222514702720000,1785222514702756000,1785222514702757000,1785222514702760000,1785222514702894000,1785222514702920000,1785222514702921000,1785222514702921000,46036843,48720450,2817.607,36.000,1.000,3.000,26.000,1.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,4,512,584,1785222514703732000,1785222514703767000,1785222514703768000,1785222514703771000,1785222514703918000,1785222514703949000,1785222514703950000,1785222514703950000,46036843,48720450,2830.607,35.000,1.000,3.000,31.000,1.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,5,512,584,1785222514704690000,1785222514704696000,1785222514704697000,1785222514704701000,1785222514704842000,1785222514704883000,1785222514704883000,1785222514704883000,46036843,48720450,2824.607,6.000,1.000,4.000,41.000,0.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,6,512,584,1785222514705706000,1785222514705712000,1785222514705713000,1785222514705717000,1785222514705866000,1785222514705895000,1785222514705895000,1785222514705895000,46036843,48720450,2832.607,6.000,1.000,4.000,29.000,0.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,7,512,584,1785222514706724000,1785222514706733000,1785222514706734000,1785222514706767000,1785222514706917000,1785222514706949000,1785222514706949000,1785222514706950000,46036843,48720450,2833.607,9.000,1.000,33.000,32.000,0.000,1.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,8,512,584,1785222514707662000,1785222514707669000,1785222514707670000,1785222514707674000,1785222514707947000,1785222514707990000,1785222514707991000,1785222514707991000,46036843,48720450,2956.607,7.000,1.000,4.000,43.000,1.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,9,512,584,1785222514708690000,1785222514708696000,1785222514708697000,1785222514708701000,1785222514708901000,1785222514708940000,1785222514708942000,1785222514708942000,46036843,48720450,2883.607,6.000,1.000,4.000,39.000,2.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,10,512,584,1785222514709637000,1785222514709643000,1785222514709644000,1785222514709648000,1785222514709845000,1785222514709879000,1785222514709880000,1785222514709880000,46036843,48720450,2880.607,6.000,1.000,4.000,34.000,1.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,11,512,584,1785222514710692000,1785222514710698000,1785222514710699000,1785222514710702000,1785222514710962000,1785222514711045000,1785222514711046000,1785222514711046000,46036843,48720450,2943.607,6.000,1.000,3.000,83.000,1.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,12,512,584,1785222514711564000,1785222514711570000,1785222514711571000,1785222514711591000,1785222514711782000,1785222514711828000,1785222514711829000,1785222514711829000,46036843,48720450,2874.607,6.000,1.000,20.000,46.000,1.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,13,512,584,1785222514712744000,1785222514712751000,1785222514712752000,1785222514712756000,1785222514712962000,1785222514712999000,1785222514713000000,1785222514713000000,46036843,48720450,2889.607,7.000,1.000,4.000,37.000,1.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,14,512,584,1785222514713707000,1785222514713712000,1785222514713713000,1785222514713716000,1785222514713846000,1785222514713902000,1785222514713903000,1785222514713903000,46036843,48720450,2813.607,5.000,1.000,3.000,56.000,1.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,15,512,584,1785222514714652000,1785222514714657000,1785222514714658000,1785222514714661000,1785222514714813000,1785222514714848000,1785222514714849000,1785222514714849000,46036843,48720450,2835.607,5.000,1.000,3.000,35.000,1.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,16,512,584,1785222514715731000,1785222514715737000,1785222514715737000,1785222514715749000,1785222514716006000,1785222514716068000,1785222514716069000,1785222514716069000,46036843,48720450,2940.607,6.000,0.000,12.000,62.000,1.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,17,512,584,1785222514716676000,1785222514716681000,1785222514716682000,1785222514716685000,1785222514716829000,1785222514716905000,1785222514716905000,1785222514716905000,46036843,48720450,2827.607,5.000,1.000,3.000,76.000,0.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,18,512,584,1785222514717675000,1785222514717680000,1785222514717681000,1785222514717684000,1785222514717828000,1785222514717865000,1785222514717866000,1785222514717866000,46036843,48720450,2827.607,5.000,1.000,3.000,37.000,1.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,19,512,584,1785222514718673000,1785222514718678000,1785222514718679000,1785222514718682000,1785222514718822000,1785222514718852000,1785222514718853000,1785222514718853000,46036843,48720450,2823.607,5.000,1.000,3.000,30.000,1.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,20,512,584,1785222514719677000,1785222514719682000,1785222514719682000,1785222514719685000,1785222514719839000,1785222514719872000,1785222514719872000,1785222514719873000,46036843,48720450,2837.607,5.000,0.000,3.000,33.000,0.000,1.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,21,512,584,1785222514720667000,1785222514720671000,1785222514720671000,1785222514720674000,1785222514720797000,1785222514720831000,1785222514720831000,1785222514720832000,46036843,48720450,2806.607,4.000,0.000,3.000,34.000,0.000,1.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,22,512,584,1785222514721674000,1785222514721678000,1785222514721678000,1785222514721681000,1785222514721802000,1785222514721843000,1785222514721843000,1785222514721843000,46036843,48720450,2804.607,4.000,0.000,3.000,41.000,0.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,23,512,584,1785222514722673000,1785222514722676000,1785222514722677000,1785222514722680000,1785222514722813000,1785222514722850000,1785222514722851000,1785222514722851000,46036843,48720450,2816.607,3.000,1.000,3.000,37.000,1.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,24,512,584,1785222514723676000,1785222514723680000,1785222514723681000,1785222514723683000,1785222514723804000,1785222514723846000,1785222514723847000,1785222514723847000,46036843,48720450,2804.607,4.000,1.000,2.000,42.000,1.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,25,512,584,1785222514724708000,1785222514724712000,1785222514724713000,1785222514724715000,1785222514724863000,1785222514724884000,1785222514724884000,1785222514724884000,46036843,48720450,2831.607,4.000,1.000,2.000,21.000,0.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,26,512,584,1785222514725493000,1785222514725497000,1785222514725497000,1785222514725500000,1785222514725599000,1785222514725618000,1785222514725618000,1785222514725618000,46036843,48720450,2782.607,4.000,0.000,3.000,19.000,0.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,27,512,584,1785222514726718000,1785222514726722000,1785222514726723000,1785222514726725000,1785222514726919000,1785222514726949000,1785222514726950000,1785222514726950000,46036843,48720450,2877.607,4.000,1.000,2.000,30.000,1.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,28,512,584,1785222514727677000,1785222514727681000,1785222514727681000,1785222514727683000,1785222514727799000,1785222514727836000,1785222514727837000,1785222514727837000,46036843,48720450,2799.607,4.000,0.000,2.000,37.000,1.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,29,512,584,1785222514728672000,1785222514728676000,1785222514728676000,1785222514728678000,1785222514728776000,1785222514728798000,1785222514728798000,1785222514728798000,46036843,48720450,2781.607,4.000,0.000,2.000,22.000,0.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,30,512,584,1785222514729482000,1785222514729486000,1785222514729486000,1785222514729489000,1785222514729600000,1785222514729631000,1785222514729632000,1785222514729632000,46036843,48720450,2794.607,4.000,0.000,3.000,31.000,1.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,31,512,584,1785222514730536000,1785222514730541000,1785222514730541000,1785222514730544000,1785222514730666000,1785222514730702000,1785222514730703000,1785222514730703000,46036843,48720450,2805.607,5.000,0.000,3.000,36.000,1.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,32,512,584,1785222514731697000,1785222514731701000,1785222514731701000,1785222514731703000,1785222514731809000,1785222514731840000,1785222514731840000,1785222514731840000,46036843,48720450,2789.607,4.000,0.000,2.000,31.000,0.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,33,512,584,1785222514732505000,1785222514732635000,1785222514732637000,1785222514732639000,1785222514732761000,1785222514732821000,1785222514732822000,1785222514732822000,46036843,48720450,2805.607,130.000,2.000,2.000,60.000,1.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,34,512,584,1785222514733580000,1785222514733584000,1785222514733585000,1785222514733587000,1785222514733685000,1785222514733718000,1785222514733718000,1785222514733718000,46036843,48720450,2781.607,4.000,1.000,2.000,33.000,0.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,35,512,584,1785222514734537000,1785222514734540000,1785222514734541000,1785222514734543000,1785222514734672000,1785222514734745000,1785222514734746000,1785222514734746000,46036843,48720450,2812.607,3.000,1.000,2.000,73.000,1.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,36,512,584,1785222514735564000,1785222514735567000,1785222514735568000,1785222514735571000,1785222514735724000,1785222514735743000,1785222514735743000,1785222514735743000,46036843,48720450,2836.607,3.000,1.000,3.000,19.000,0.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,37,512,584,1785222514736518000,1785222514736521000,1785222514736522000,1785222514736524000,1785222514736633000,1785222514736665000,1785222514736665000,1785222514736665000,46036843,48720450,2792.607,3.000,1.000,2.000,32.000,0.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,38,512,584,1785222514737512000,1785222514737516000,1785222514737516000,1785222514737519000,1785222514737606000,1785222514737703000,1785222514737704000,1785222514737704000,46036843,48720450,2770.607,4.000,0.000,3.000,97.000,1.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,39,512,584,1785222514738578000,1785222514738584000,1785222514738585000,1785222514738587000,1785222514738709000,1785222514738931000,1785222514738932000,1785222514738932000,46036843,48720450,2805.607,6.000,1.000,2.000,222.000,1.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,40,512,584,1785222514739742000,1785222514739747000,1785222514739748000,1785222514739750000,1785222514739966000,1785222514740008000,1785222514740009000,1785222514740009000,46036843,48720450,2899.607,5.000,1.000,2.000,42.000,1.000,0.000,0.000,0,0,0
B_ntp_4,tcp,none,none,,1,41,512,584,1785222514740520000,1785222514740530000,1785222514740531000,1785222514740534000,1785222514740724000,1785222514740757000,1785222514740758000,1785222514740758000,46036843,48720450,2873.607,10.000,1.000,3.000,33.000,1.000,0.000,0.000,0,0,0
