run_id,protocol,serializer,compression,zstd_dict,crc_ok,seq_id,payload_size_bytes,wire_size_bytes,ts_created_ns,ts_serialized_ns,ts_compressed_ns,ts_sent_ns,ts_received_ns,ts_decompressed_ns,ts_deserialized_ns,ts_processed_ns,ntp_offset_sender_ns,ntp_offset_receiver_ns,ntp_uncertainty_sender_ns,ntp_uncertainty_receiver_ns,ntp_disabled,e2e_delay_us,ntp_sync_uncertainty_us,serialization_us,compression_us,transport_us,decompression_us,deserialization_us,processing_us,jitter_us,is_out_of_order,is_duplicate,seq_gap
B_common_4,tcp,none,none,,1,0,512,592,1785225477876994000,1785225477876995000,1785225477876996000,1785225477877000000,1785225477877137000,1785225477877231000,1785225477877232000,1785225477877232000,153846333,155179764,12927757,13581241,0,1470.431,26508.998,1.000,1.000,4.000,94.000,1.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,1,512,592,1785225477877025000,1785225477877025000,1785225477877026000,1785225477877028000,1785225477877175000,1785225477877280000,1785225477877280000,1785225477877280000,153846333,155179764,12927757,13581241,0,1480.431,26508.998,0.000,1.000,2.000,105.000,0.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,2,512,592,1785225477878264000,1785225477878269000,1785225477878270000,1785225477878273000,1785225477878451000,1785225477878502000,1785225477878503000,1785225477878503000,153846333,155179764,12927757,13581241,0,1511.431,26508.998,5.000,1.000,3.000,51.000,1.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,3,512,592,1785225477879182000,1785225477879190000,1785225477879192000,1785225477879205000,1785225477879297000,1785225477879330000,1785225477879331000,1785225477879331000,153846333,155179764,12927757,13581241,0,1425.431,26508.998,8.000,2.000,13.000,33.000,1.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,4,512,592,1785225477880254000,1785225477880258000,1785225477880258000,1785225477880261000,1785225477880354000,1785225477880377000,1785225477880377000,1785225477880377000,153846333,155179764,12927757,13581241,0,1426.431,26508.998,4.000,0.000,3.000,23.000,0.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,5,512,592,1785225477881251000,1785225477881255000,1785225477881256000,1785225477881259000,1785225477881350000,1785225477881373000,1785225477881373000,1785225477881373000,153846333,155179764,12927757,13581241,0,1424.431,26508.998,4.000,1.000,3.000,23.000,0.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,6,512,592,1785225477882246000,1785225477882250000,1785225477882251000,1785225477882254000,1785225477882344000,1785225477882367000,1785225477882367000,1785225477882367000,153846333,155179764,12927757,13581241,0,1423.431,26508.998,4.000,1.000,3.000,23.000,0.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,7,512,592,1785225477883263000,1785225477883298000,1785225477883298000,1785225477883301000,1785225477883443000,1785225477883464000,1785225477883465000,1785225477883465000,153846333,155179764,12927757,13581241,0,1475.431,26508.998,35.000,0.000,3.000,21.000,1.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,8,512,592,1785225477884249000,1785225477884258000,1785225477884259000,1785225477884265000,1785225477884420000,1785225477884442000,1785225477884442000,1785225477884442000,153846333,155179764,12927757,13581241,0,1488.431,26508.998,9.000,1.000,6.000,22.000,0.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,9,512,592,1785225477885329000,1785225477885333000,1785225477885334000,1785225477885337000,1785225477885494000,1785225477885528000,1785225477885529000,1785225477885529000,153846333,155179764,12927757,13581241,0,1490.431,26508.998,4.000,1.000,3.000,34.000,1.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,10,512,592,1785225477886239000,1785225477886274000,1785225477886275000,1785225477886277000,1785225477886435000,1785225477886469000,1785225477886469000,1785225477886469000,153846333,155179764,12927757,13581241,0,1491.431,26508.998,35.000,1.000,2.000,34.000,0.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,11,512,592,1785225477887069000,1785225477887072000,1785225477887072000,1785225477887075000,1785225477887175000,1785225477887218000,1785225477887218000,1785225477887218000,153846333,155179764,12927757,13581241,0,1433.431,26508.998,3.000,0.000,3.000,43.000,0.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,12,512,592,1785225477888286000,1785225477888291000,1785225477888291000,1785225477888294000,1785225477888472000,1785225477888498000,1785225477888498000,1785225477888499000,153846333,155179764,12927757,13581241,0,1511.431,26508.998,5.000,0.000,3.000,26.000,0.000,1.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,13,512,592,1785225477889213000,1785225477889223000,1785225477889224000,1785225477889259000,1785225477889408000,1785225477889433000,1785225477889433000,1785225477889433000,153846333,155179764,12927757,13581241,0,1482.431,26508.998,10.000,1.000,35.000,25.000,0.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,14,512,592,1785225477890318000,1785225477890328000,1785225477890338000,1785225477890341000,1785225477890483000,1785225477890513000,1785225477890514000,1785225477890514000,153846333,155179764,12927757,13581241,0,1475.431,26508.998,10.000,10.000,3.000,30.000,1.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,15,512,592,1785225477891286000,1785225477891290000,1785225477891291000,1785225477891293000,1785225477891423000,1785225477891443000,1785225477891444000,1785225477891444000,153846333,155179764,12927757,13581241,0,1463.431,26508.998,4.000,1.000,2.000,20.000,1.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,16,512,592,1785225477892214000,1785225477892218000,1785225477892219000,1785225477892222000,1785225477892416000,1785225477892463000,1785225477892463000,1785225477892463000,153846333,155179764,12927757,13581241,0,1527.431,26508.998,4.000,1.000,3.000,47.000,0.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,17,512,592,1785225477893206000,1785225477893210000,1785225477893211000,1785225477893213000,1785225477893392000,1785225477893431000,1785225477893432000,1785225477893432000,153846333,155179764,12927757,13581241,0,1512.431,26508.998,4.000,1.000,2.000,39.000,1.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,18,512,592,1785225477894208000,1785225477894212000,1785225477894212000,1785225477894215000,1785225477894334000,1785225477894369000,1785225477894370000,1785225477894370000,153846333,155179764,12927757,13581241,0,1452.431,26508.998,4.000,0.000,3.000,35.000,1.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,19,512,592,1785225477895289000,1785225477895332000,1785225477895333000,1785225477895336000,1785225477895699000,1785225477895726000,1785225477895726000,1785225477895726000,153846333,155179764,12927757,13581241,0,1696.431,26508.998,43.000,1.000,3.000,27.000,0.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,20,512,592,1785225477896222000,1785225477896230000,1785225477896231000,1785225477896235000,1785225477896404000,1785225477896435000,1785225477896435000,1785225477896435000,153846333,155179764,12927757,13581241,0,1502.431,26508.998,8.000,1.000,4.000,31.000,0.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,21,512,592,1785225477897228000,1785225477897233000,1785225477897234000,1785225477897236000,1785225477897377000,1785225477897403000,1785225477897403000,1785225477897403000,153846333,155179764,12927757,13581241,0,1474.431,26508.998,5.000,1.000,2.000,26.000,0.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,22,512,592,1785225477898237000,1785225477898239000,1785225477898239000,1785225477898242000,1785225477898316000,1785225477898347000,1785225477898347000,1785225477898347000,153846333,155179764,12927757,13581241,0,1407.431,26508.998,2.000,0.000,3.000,31.000,0.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,23,512,592,1785225477899232000,1785225477899234000,1785225477899235000,1785225477899237000,1785225477899315000,1785225477899352000,1785225477899353000,1785225477899353000,153846333,155179764,12927757,13581241,0,1411.431,26508.998,2.000,1.000,2.000,37.000,1.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,24,512,592,1785225477900363000,1785225477900371000,1785225477900372000,1785225477900376000,1785225477900632000,1785225477900674000,1785225477900674000,1785225477900674000,153846333,155179764,12927757,13581241,0,1589.431,26508.998,8.000,1.000,4.000,42.000,0.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,25,512,592,1785225477901054000,1785225477901060000,1785225477901061000,1785225477901065000,1785225477901250000,1785225477901318000,1785225477901319000,1785225477901319000,153846333,155179764,12927757,13581241,0,1518.431,26508.998,6.000,1.000,4.000,68.000,1.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,26,512,592,1785225477902137000,1785225477902146000,1785225477902148000,1785225477902172000,1785225477902293000,1785225477902331000,1785225477902332000,1785225477902332000,153846333,155179764,12927757,13581241,0,1454.431,26508.998,9.000,2.000,24.000,38.000,1.000,0.000,0.000,0,0,0
B_common_4,tcp,none,none,,1,27,512,592,1785225477903275000,1785225477903285000,1785225477903286000,1785225477903317000,1785225477903405000,1785225477903427000,1785225477903428000,1785225477903428000,153846333,155179764,12927757,13581241,0,1421.431,26508.998,10.000,1.000,31.000,22.000,1.000,0.000,0.000,0,0,0
