run_id,protocol,serializer,compression,zstd_dict,crc_ok,seq_id,payload_size_bytes,wire_size_bytes,ts_created_ns,ts_serialized_ns,ts_compressed_ns,ts_sent_ns,ts_received_ns,ts_decompressed_ns,ts_deserialized_ns,ts_processed_ns,ntp_offset_sender_ns,ntp_offset_receiver_ns,ntp_uncertainty_sender_ns,ntp_uncertainty_receiver_ns,ntp_disabled,e2e_delay_us,ntp_sync_uncertainty_us,serialization_us,compression_us,transport_us,decompression_us,deserialization_us,processing_us,jitter_us,is_out_of_order,is_duplicate,seq_gap
B_common_2,tcp,none,none,,1,0,512,592,1785225258700884000,1785225258700885000,1785225258700885000,1785225258700888000,1785225258700961000,1785225258701002000,1785225258701002000,1785225258701003000,149989767,152541909,5606003,5307106,0,2625.142,10913.109,1.000,0.000,3.000,41.000,0.000,1.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,1,512,592,1785225258700915000,1785225258700915000,1785225258700916000,1785225258700918000,1785225258700978000,1785225258701038000,1785225258701038000,1785225258701038000,149989767,152541909,5606003,5307106,0,2612.142,10913.109,0.000,1.000,2.000,60.000,0.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,2,512,592,1785225258702093000,1785225258702096000,1785225258702097000,1785225258702099000,1785225258702240000,1785225258702259000,1785225258702260000,1785225258702260000,149989767,152541909,5606003,5307106,0,2693.142,10913.109,3.000,1.000,2.000,19.000,1.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,3,512,592,1785225258703096000,1785225258703099000,1785225258703100000,1785225258703102000,1785225258703182000,1785225258703206000,1785225258703206000,1785225258703206000,149989767,152541909,5606003,5307106,0,2632.142,10913.109,3.000,1.000,2.000,24.000,0.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,4,512,592,1785225258704096000,1785225258704099000,1785225258704100000,1785225258704102000,1785225258704179000,1785225258704211000,1785225258704212000,1785225258704212000,149989767,152541909,5606003,5307106,0,2629.142,10913.109,3.000,1.000,2.000,32.000,1.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,5,512,592,1785225258705095000,1785225258705099000,1785225258705099000,1785225258705102000,1785225258705190000,1785225258705205000,1785225258705206000,1785225258705206000,149989767,152541909,5606003,5307106,0,2640.142,10913.109,4.000,0.000,3.000,15.000,1.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,6,512,592,1785225258706094000,1785225258706097000,1785225258706097000,1785225258706100000,1785225258706179000,1785225258706198000,1785225258706198000,1785225258706199000,149989767,152541909,5606003,5307106,0,2631.142,10913.109,3.000,0.000,3.000,19.000,0.000,1.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,7,512,592,1785225258707094000,1785225258707097000,1785225258707098000,1785225258707100000,1785225258707166000,1785225258707179000,1785225258707179000,1785225258707179000,149989767,152541909,5606003,5307106,0,2618.142,10913.109,3.000,1.000,2.000,13.000,0.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,8,512,592,1785225258708117000,1785225258708125000,1785225258708126000,1785225258708160000,1785225258708248000,1785225258708262000,1785225258708263000,1785225258708263000,149989767,152541909,5606003,5307106,0,2640.142,10913.109,8.000,1.000,34.000,14.000,1.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,9,512,592,1785225258709090000,1785225258709093000,1785225258709094000,1785225258709096000,1785225258709181000,1785225258709237000,1785225258709238000,1785225258709238000,149989767,152541909,5606003,5307106,0,2637.142,10913.109,3.000,1.000,2.000,56.000,1.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,10,512,592,1785225258710107000,1785225258710110000,1785225258710111000,1785225258710113000,1785225258710216000,1785225258710237000,1785225258710238000,1785225258710238000,149989767,152541909,5606003,5307106,0,2655.142,10913.109,3.000,1.000,2.000,21.000,1.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,11,512,592,1785225258711106000,1785225258711109000,1785225258711110000,1785225258711112000,1785225258711225000,1785225258711242000,1785225258711242000,1785225258711242000,149989767,152541909,5606003,5307106,0,2665.142,10913.109,3.000,1.000,2.000,17.000,0.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,12,512,592,1785225258712126000,1785225258712134000,1785225258712136000,1785225258712165000,1785225258712271000,1785225258712291000,1785225258712292000,1785225258712292000,149989767,152541909,5606003,5307106,0,2658.142,10913.109,8.000,2.000,29.000,20.000,1.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,13,512,592,1785225258712959000,1785225258712962000,1785225258712963000,1785225258712965000,1785225258713198000,1785225258713225000,1785225258713225000,1785225258713225000,149989767,152541909,5606003,5307106,0,2785.142,10913.109,3.000,1.000,2.000,27.000,0.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,14,512,592,1785225258714131000,1785225258714134000,1785225258714134000,1785225258714137000,1785225258714242000,1785225258714273000,1785225258714282000,1785225258714282000,149989767,152541909,5606003,5307106,0,2657.142,10913.109,3.000,0.000,3.000,31.000,9.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,15,512,592,1785225258715026000,1785225258715031000,1785225258715031000,1785225258715034000,1785225258715284000,1785225258715335000,1785225258715335000,1785225258715336000,149989767,152541909,5606003,5307106,0,2802.142,10913.109,5.000,0.000,3.000,51.000,0.000,1.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,16,512,592,1785225258716050000,1785225258716054000,1785225258716055000,1785225258716058000,1785225258716191000,1785225258716214000,1785225258716214000,1785225258716215000,149989767,152541909,5606003,5307106,0,2685.142,10913.109,4.000,1.000,3.000,23.000,0.000,1.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,17,512,592,1785225258717100000,1785225258717104000,1785225258717104000,1785225258717107000,1785225258717214000,1785225258717236000,1785225258717236000,1785225258717236000,149989767,152541909,5606003,5307106,0,2659.142,10913.109,4.000,0.000,3.000,22.000,0.000,0.000,0.000,0,0,0
