run_id,protocol,serializer,compression,zstd_dict,crc_ok,seq_id,payload_size_bytes,wire_size_bytes,ts_created_ns,ts_serialized_ns,ts_compressed_ns,ts_sent_ns,ts_received_ns,ts_decompressed_ns,ts_deserialized_ns,ts_processed_ns,ntp_offset_sender_ns,ntp_offset_receiver_ns,ntp_uncertainty_sender_ns,ntp_uncertainty_receiver_ns,ntp_disabled,e2e_delay_us,ntp_sync_uncertainty_us,serialization_us,compression_us,transport_us,decompression_us,deserialization_us,processing_us,jitter_us,is_out_of_order,is_duplicate,seq_gap
C_fixed_2,tcp,none,none,,1,0,512,592,1785224160022362000,1785224160022363000,1785224160022363000,1785224160022365000,1785224160022577000,1785224160022599000,1785224160022600000,1785224160022600000,0,37437578,0,5803879,1,212.000,0.000,1.000,0.000,2.000,22.000,1.000,0.000,0.000,0,0,0
C_fixed_2,tcp,none,none,,1,2,512,592,1785224160023635000,1785224160023639000,1785224160023639000,1785224160023641000,1785224160023741000,1785224160023792000,1785224160023792000,1785224160023792000,0,37437578,0,5803879,1,100.000,0.000,4.000,0.000,2.000,51.000,0.000,0.000,0.000,0,0,1
C_fixed_2,tcp,none,none,,1,3,512,592,1785224160024576000,1785224160024578000,1785224160024578000,1785224160024579000,1785224160024631000,1785224160024660000,1785224160024661000,1785224160024661000,0,37437578,0,5803879,1,52.000,0.000,2.000,0.000,1.000,29.000,1.000,0.000,0.000,0,0,0
C_fixed_2,tcp,none,none,,1,4,512,592,1785224160025615000,1785224160025632000,1785224160025633000,1785224160025634000,1785224160025704000,1785224160025722000,1785224160025723000,1785224160025723000,0,37437578,0,5803879,1,70.000,0.000,17.000,1.000,1.000,18.000,1.000,0.000,0.000,0,0,0
C_fixed_2,tcp,none,none,,1,5,512,592,1785224160026548000,1785224160026550000,1785224160026551000,1785224160026552000,1785224160026624000,1785224160026636000,1785224160026636000,1785224160026636000,0,37437578,0,5803879,1,72.000,0.000,2.000,1.000,1.000,12.000,0.000,0.000,0.000,0,0,0
C_fixed_2,tcp,none,none,,1,6,512,592,1785224160027592000,1785224160027594000,1785224160027595000,1785224160027596000,1785224160027668000,1785224160027734000,1785224160027734000,1785224160027734000,0,37437578,0,5803879,1,72.000,0.000,2.000,1.000,1.000,66.000,0.000,0.000,0.000,0,0,0
C_fixed_2,tcp,none,none,,1,7,512,592,1785224160028499000,1785224160028502000,1785224160028503000,1785224160028505000,1785224160028684000,1785224160028736000,1785224160028737000,1785224160028737000,0,37437578,0,5803879,1,179.000,0.000,3.000,1.000,2.000,52.000,1.000,0.000,0.000,0,0,0
C_fixed_2,tcp,none,none,,1,8,512,592,1785224160029587000,1785224160029591000,1785224160029592000,1785224160029594000,1785224160029708000,1785224160029747000,1785224160029748000,1785224160029748000,0,37437578,0,5803879,1,114.000,0.000,4.000,1.000,2.000,39.000,1.000,0.000,0.000,0,0,0
C_fixed_2,tcp,none,none,,1,9,512,592,1785224160030566000,1785224160030569000,1785224160030570000,1785224160030572000,1785224160030886000,1785224160030980000,1785224160030983000,1785224160030983000,0,37437578,0,5803879,1,314.000,0.000,3.000,1.000,2.000,94.000,3.000,0.000,0.000,0,0,0
C_fixed_2,tcp,none,none,,1,10,512,592,1785224160031584000,1785224160031588000,1785224160031588000,1785224160031591000,1785224160032168000,1785224160032187000,1785224160032187000,1785224160032187000,0,37437578,0,5803879,1,577.000,0.000,4.000,0.000,3.000,19.000,0.000,0.000,0.000,0,0,0
C_fixed_2,tcp,none,none,,1,11,512,592,1785224160032572000,1785224160032597000,1785224160032597000,1785224160032600000,1785224160032714000,1785224160032735000,1785224160032736000,1785224160032736000,0,37437578,0,5803879,1,114.000,0.000,25.000,0.000,3.000,21.000,1.000,0.000,0.000,0,0,0
C_fixed_2,tcp,none,none,,1,12,512,592,1785224160033557000,1785224160033631000,1785224160033632000,1785224160033635000,1785224160033793000,1785224160033815000,1785224160033816000,1785224160033816000,0,37437578,0,5803879,1,158.000,0.000,74.000,1.000,3.000,22.000,1.000,0.000,0.000,0,0,0
C_fixed_2,tcp,none,none,,1,13,512,592,1785224160034467000,1785224160034471000,1785224160034471000,1785224160034474000,1785224160034650000,1785224160034731000,1785224160034732000,1785224160034732000,0,37437578,0,5803879,1,176.000,0.000,4.000,0.000,3.000,81.000,1.000,0.000,0.000,0,0,0
C_fixed_2,tcp,none,none,,1,14,512,592,1785224160035590000,1785224160035593000,1785224160035594000,1785224160035596000,1785224160035699000,1785224160035720000,1785224160035720000,1785224160035720000,0,37437578,0,5803879,1,103.000,0.000,3.000,1.000,2.000,21.000,0.000,0.000,0.000,0,0,0
C_fixed_2,tcp,none,none,,1,15,512,592,1785224160036611000,1785224160036614000,1785224160036615000,1785224160036617000,1785224160036761000,1785224160036816000,1785224160036817000,1785224160036817000,0,37437578,0,5803879,1,144.000,0.000,3.000,1.000,2.000,55.000,1.000,0.000,0.000,0,0,0
C_fixed_2,tcp,none,none,,1,16,512,592,1785224160037480000,1785224160037501000,1785224160037502000,1785224160037504000,1785224160037692000,1785224160037765000,1785224160037766000,1785224160037766000,0,37437578,0,5803879,1,188.000,0.000,21.000,1.000,2.000,73.000,1.000,0.000,0.000,0,0,0
C_fixed_2,tcp,none,none,,1,17,512,592,1785224160038597000,1785224160038600000,1785224160038600000,1785224160038602000,1785224160038665000,1785224160038681000,1785224160038682000,1785224160038682000,0,37437578,0,5803879,1,63.000,0.000,3.000,0.000,2.000,16.000,1.000,0.000,0.000,0,0,0
C_fixed_2,tcp,none,none,,1,18,512,592,1785224160039561000,1785224160039563000,1785224160039564000,1785224160039565000,1785224160039633000,1785224160039645000,1785224160039646000,1785224160039646000,0,37437578,0,5803879,1,68.000,0.000,2.000,1.000,1.000,12.000,1.000,0.000,0.000,0,0,0
C_fixed_2,tcp,none,none,,1,19,512,592,1785224160040655000,1785224160040658000,1785224160040658000,1785224160040659000,1785224160040731000,1785224160040748000,1785224160040748000,1785224160040748000,0,37437578,0,5803879,1,72.000,0.000,3.000,0.000,1.000,17.000,0.000,0.000,0.000,0,0,0
C_fixed_2,tcp,none,none,,1,20,512,592,1785224160041559000,1785224160041561000,1785224160041561000,1785224160041562000,1785224160041624000,1785224160041649000,1785224160041650000,1785224160041650000,0,37437578,0,5803879,1,62.000,0.000,2.000,0.000,1.000,25.000,1.000,0.000,0.000,0,0,0
C_fixed_2,tcp,none,none,,1,21,512,592,1785224160042414000,1785224160042416000,1785224160042416000,1785224160042418000,1785224160042472000,1785224160042486000,1785224160042487000,1785224160042487000,0,37437578,0,5803879,1,54.000,0.000,2.000,0.000,2.000,14.000,1.000,0.000,0.000,0,0,0
C_fixed_2,tcp,none,none,,1,22,512,592,1785224160043608000,1785224160043612000,1785224160043612000,1785224160043614000,1785224160043686000,1785224160043715000,1785224160043715000,1785224160043716000,0,37437578,0,5803879,1,72.000,0.000,4.000,0.000,2.000,29.000,0.000,1.000,0.000,0,0,0
