run_id,protocol,serializer,compression,zstd_dict,crc_ok,seq_id,payload_size_bytes,wire_size_bytes,ts_created_ns,ts_serialized_ns,ts_compressed_ns,ts_sent_ns,ts_received_ns,ts_decompressed_ns,ts_deserialized_ns,ts_processed_ns,ntp_offset_sender_ns,ntp_offset_receiver_ns,ntp_uncertainty_sender_ns,ntp_uncertainty_receiver_ns,ntp_disabled,e2e_delay_us,ntp_sync_uncertainty_us,serialization_us,compression_us,transport_us,decompression_us,deserialization_us,processing_us,jitter_us,is_out_of_order,is_duplicate,seq_gap
C_fixed_5,tcp,none,none,,1,0,512,592,1785224202318323000,1785224202318324000,1785224202318324000,1785224202318326000,1785224202318466000,1785224202318514000,1785224202318515000,1785224202318515000,0,35136236,0,5932547,1,140.000,0.000,1.000,0.000,2.000,48.000,1.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,1,512,592,1785224202318353000,1785224202318353000,1785224202318353000,1785224202318354000,1785224202318477000,1785224202318570000,1785224202318570000,1785224202318570000,0,35136236,0,5932547,1,123.000,0.000,0.000,0.000,1.000,93.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,2,512,592,1785224202319616000,1785224202319630000,1785224202319631000,1785224202319632000,1785224202319714000,1785224202319733000,1785224202319733000,1785224202319733000,0,35136236,0,5932547,1,82.000,0.000,14.000,1.000,1.000,19.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,3,512,592,1785224202320518000,1785224202320520000,1785224202320520000,1785224202320522000,1785224202320608000,1785224202320641000,1785224202320641000,1785224202320641000,0,35136236,0,5932547,1,86.000,0.000,2.000,0.000,2.000,33.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,4,512,592,1785224202321370000,1785224202321371000,1785224202321372000,1785224202321373000,1785224202321409000,1785224202321418000,1785224202321419000,1785224202321419000,0,35136236,0,5932547,1,36.000,0.000,1.000,1.000,1.000,9.000,1.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,5,512,592,1785224202322652000,1785224202322666000,1785224202322666000,1785224202322668000,1785224202322707000,1785224202322720000,1785224202322720000,1785224202322720000,0,35136236,0,5932547,1,39.000,0.000,14.000,0.000,2.000,13.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,6,512,592,1785224202323495000,1785224202323497000,1785224202323498000,1785224202323499000,1785224202323575000,1785224202323588000,1785224202323588000,1785224202323588000,0,35136236,0,5932547,1,76.000,0.000,2.000,1.000,1.000,13.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,7,512,592,1785224202324586000,1785224202324615000,1785224202324615000,1785224202324617000,1785224202324825000,1785224202324838000,1785224202324838000,1785224202324838000,0,35136236,0,5932547,1,208.000,0.000,29.000,0.000,2.000,13.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,8,512,592,1785224202325585000,1785224202325587000,1785224202325587000,1785224202325589000,1785224202325642000,1785224202325652000,1785224202325652000,1785224202325652000,0,35136236,0,5932547,1,53.000,0.000,2.000,0.000,2.000,10.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,9,512,592,1785224202326526000,1785224202326528000,1785224202326528000,1785224202326529000,1785224202326592000,1785224202326606000,1785224202326606000,1785224202326606000,0,35136236,0,5932547,1,63.000,0.000,2.000,0.000,1.000,14.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,10,512,592,1785224202327539000,1785224202327541000,1785224202327542000,1785224202327543000,1785224202327615000,1785224202327626000,1785224202327627000,1785224202327627000,0,35136236,0,5932547,1,72.000,0.000,2.000,1.000,1.000,11.000,1.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,11,512,592,1785224202328532000,1785224202328556000,1785224202328556000,1785224202328558000,1785224202328656000,1785224202328676000,1785224202328676000,1785224202328676000,0,35136236,0,5932547,1,98.000,0.000,24.000,0.000,2.000,20.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,12,512,592,1785224202329470000,1785224202329473000,1785224202329474000,1785224202329475000,1785224202329554000,1785224202329587000,1785224202329587000,1785224202329587000,0,35136236,0,5932547,1,79.000,0.000,3.000,1.000,1.000,33.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,13,512,592,1785224202330539000,1785224202330542000,1785224202330542000,1785224202330543000,1785224202330626000,1785224202330636000,1785224202330636000,1785224202330636000,0,35136236,0,5932547,1,83.000,0.000,3.000,0.000,1.000,10.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,14,512,592,1785224202331535000,1785224202331537000,1785224202331537000,1785224202331538000,1785224202331635000,1785224202331648000,1785224202331649000,1785224202331649000,0,35136236,0,5932547,1,97.000,0.000,2.000,0.000,1.000,13.000,1.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,15,512,592,1785224202332522000,1785224202332524000,1785224202332524000,1785224202332526000,1785224202332606000,1785224202332616000,1785224202332616000,1785224202332616000,0,35136236,0,5932547,1,80.000,0.000,2.000,0.000,2.000,10.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,16,512,592,1785224202333635000,1785224202333638000,1785224202333638000,1785224202333640000,1785224202333715000,1785224202333738000,1785224202333738000,1785224202333738000,0,35136236,0,5932547,1,75.000,0.000,3.000,0.000,2.000,23.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,17,512,592,1785224202334472000,1785224202334475000,1785224202334475000,1785224202334477000,1785224202334589000,1785224202334607000,1785224202334607000,1785224202334607000,0,35136236,0,5932547,1,112.000,0.000,3.000,0.000,2.000,18.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,18,512,592,1785224202335542000,1785224202335544000,1785224202335545000,1785224202335546000,1785224202335627000,1785224202335636000,1785224202335636000,1785224202335636000,0,35136236,0,5932547,1,81.000,0.000,2.000,1.000,1.000,9.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,19,512,592,1785224202336537000,1785224202336584000,1785224202336585000,1785224202336586000,1785224202336683000,1785224202336695000,1785224202336696000,1785224202336696000,0,35136236,0,5932547,1,97.000,0.000,47.000,1.000,1.000,12.000,1.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,20,512,592,1785224202337517000,1785224202337519000,1785224202337519000,1785224202337521000,1785224202337605000,1785224202337659000,1785224202337659000,1785224202337659000,0,35136236,0,5932547,1,84.000,0.000,2.000,0.000,2.000,54.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,21,512,592,1785224202338562000,1785224202338564000,1785224202338564000,1785224202338565000,1785224202338649000,1785224202338658000,1785224202338658000,1785224202338658000,0,35136236,0,5932547,1,84.000,0.000,2.000,0.000,1.000,9.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,22,512,592,1785224202339523000,1785224202339525000,1785224202339525000,1785224202339527000,1785224202339638000,1785224202339653000,1785224202339653000,1785224202339653000,0,35136236,0,5932547,1,111.000,0.000,2.000,0.000,2.000,15.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,23,512,592,1785224202340532000,1785224202340534000,1785224202340534000,1785224202340535000,1785224202340618000,1785224202340631000,1785224202340631000,1785224202340631000,0,35136236,0,5932547,1,83.000,0.000,2.000,0.000,1.000,13.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,24,512,592,1785224202341498000,1785224202341517000,1785224202341517000,1785224202341519000,1785224202341590000,1785224202341605000,1785224202341605000,1785224202341605000,0,35136236,0,5932547,1,71.000,0.000,19.000,0.000,2.000,15.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,25,512,592,1785224202342545000,1785224202342548000,1785224202342548000,1785224202342550000,1785224202342729000,1785224202342750000,1785224202342750000,1785224202342750000,0,35136236,0,5932547,1,179.000,0.000,3.000,0.000,2.000,21.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,26,512,592,1785224202343532000,1785224202343534000,1785224202343534000,1785224202343535000,1785224202343587000,1785224202343599000,1785224202343599000,1785224202343599000,0,35136236,0,5932547,1,52.000,0.000,2.000,0.000,1.000,12.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,27,512,592,1785224202344486000,1785224202344488000,1785224202344489000,1785224202344501000,1785224202344578000,1785224202344625000,1785224202344625000,1785224202344625000,0,35136236,0,5932547,1,77.000,0.000,2.000,1.000,12.000,47.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,28,512,592,1785224202345580000,1785224202345591000,1785224202345591000,1785224202345592000,1785224202345688000,1785224202345703000,1785224202345703000,1785224202345703000,0,35136236,0,5932547,1,96.000,0.000,11.000,0.000,1.000,15.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,29,512,592,1785224202346442000,1785224202346445000,1785224202346445000,1785224202346447000,1785224202346503000,1785224202346521000,1785224202346521000,1785224202346521000,0,35136236,0,5932547,1,56.000,0.000,3.000,0.000,2.000,18.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,30,512,592,1785224202347518000,1785224202347520000,1785224202347520000,1785224202347522000,1785224202347616000,1785224202347635000,1785224202347635000,1785224202347635000,0,35136236,0,5932547,1,94.000,0.000,2.000,0.000,2.000,19.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,31,512,592,1785224202348564000,1785224202348566000,1785224202348567000,1785224202348568000,1785224202348649000,1785224202348660000,1785224202348661000,1785224202348661000,0,35136236,0,5932547,1,81.000,0.000,2.000,1.000,1.000,11.000,1.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,32,512,592,1785224202349618000,1785224202349620000,1785224202349621000,1785224202349622000,1785224202349711000,1785224202349724000,1785224202349725000,1785224202349725000,0,35136236,0,5932547,1,89.000,0.000,2.000,1.000,1.000,13.000,1.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,33,512,592,1785224202350354000,1785224202350356000,1785224202350356000,1785224202350358000,1785224202350441000,1785224202350458000,1785224202350458000,1785224202350459000,0,35136236,0,5932547,1,83.000,0.000,2.000,0.000,2.000,17.000,0.000,1.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,34,512,592,1785224202351572000,1785224202351574000,1785224202351574000,1785224202351575000,1785224202351658000,1785224202351683000,1785224202351683000,1785224202351683000,0,35136236,0,5932547,1,83.000,0.000,2.000,0.000,1.000,25.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,35,512,592,1785224202352531000,1785224202352533000,1785224202352533000,1785224202352534000,1785224202352584000,1785224202352593000,1785224202352593000,1785224202352593000,0,35136236,0,5932547,1,50.000,0.000,2.000,0.000,1.000,9.000,0.000,0.000,0.000,0,0,0
C_fixed_5,tcp,none,none,,1,36,512,592,1785224202353471000,1785224202353473000,1785224202353473000,1785224202353475000,1785224202353532000,1785224202353545000,1785224202353545000,1785224202353545000,0,35136236,0,5932547,1,57.000,0.000,2.000,0.000,2.000,13.000,0.000,0.000,0.000,0,0,0
