run_id,protocol,serializer,compression,zstd_dict,crc_ok,seq_id,payload_size_bytes,wire_size_bytes,ts_created_ns,ts_serialized_ns,ts_compressed_ns,ts_sent_ns,ts_received_ns,ts_decompressed_ns,ts_deserialized_ns,ts_processed_ns,ntp_offset_sender_ns,ntp_offset_receiver_ns,e2e_delay_us,serialization_us,compression_us,transport_us,decompression_us,deserialization_us,processing_us,jitter_us,is_out_of_order,is_duplicate,seq_gap
B2_udp,udp,none,none,,1,22,512,584,1785153631795484000,1785153631795485000,1785153631795486000,1785153631795490000,1785153631795532000,1785153631795539000,1785153631795539000,1785153631795539000,121647206,121615559,10.353,1.000,1.000,4.000,7.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,23,512,584,1785153631796478000,1785153631796478000,1785153631796478000,1785153631796481000,1785153631796517000,1785153631796527000,1785153631796527000,1785153631796527000,121647206,121615559,4.353,0.000,0.000,3.000,10.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,24,512,584,1785153631797477000,1785153631797477000,1785153631797477000,1785153631797479000,1785153631797532000,1785153631797539000,1785153631797539000,1785153631797539000,121647206,121615559,21.353,0.000,0.000,2.000,7.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,25,512,584,1785153631798481000,1785153631798481000,1785153631798481000,1785153631798483000,1785153631798515000,1785153631798521000,1785153631798521000,1785153631798521000,121647206,121615559,0.353,0.000,0.000,2.000,6.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,26,512,584,1785153631799501000,1785153631799502000,1785153631799502000,1785153631799506000,1785153631799555000,1785153631799561000,1785153631799561000,1785153631799561000,121647206,121615559,17.353,1.000,0.000,4.000,6.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,27,512,584,1785153631800482000,1785153631800483000,1785153631800483000,1785153631800486000,1785153631800531000,1785153631800539000,1785153631800539000,1785153631800539000,121647206,121615559,13.353,1.000,0.000,3.000,8.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,28,512,584,1785153631801478000,1785153631801478000,1785153631801479000,1785153631801481000,1785153631801530000,1785153631801536000,1785153631801536000,1785153631801536000,121647206,121615559,17.353,0.000,1.000,2.000,6.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,29,512,584,1785153631802486000,1785153631802486000,1785153631802487000,1785153631802491000,1785153631802530000,1785153631802536000,1785153631802536000,1785153631802536000,121647206,121615559,7.353,0.000,1.000,4.000,6.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,30,512,584,1785153631803480000,1785153631803481000,1785153631803482000,1785153631803486000,1785153631803552000,1785153631803557000,1785153631803557000,1785153631803557000,121647206,121615559,34.353,1.000,1.000,4.000,5.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,31,512,584,1785153631804481000,1785153631804482000,1785153631804482000,1785153631804486000,1785153631804537000,1785153631804543000,1785153631804543000,1785153631804543000,121647206,121615559,19.353,1.000,0.000,4.000,6.000,0.000,0.000,0.000,0,0,0
