run_id,protocol,serializer,compression,zstd_dict,crc_ok,seq_id,payload_size_bytes,wire_size_bytes,ts_created_ns,ts_serialized_ns,ts_compressed_ns,ts_sent_ns,ts_received_ns,ts_decompressed_ns,ts_deserialized_ns,ts_processed_ns,ntp_offset_sender_ns,ntp_offset_receiver_ns,ntp_uncertainty_sender_ns,ntp_uncertainty_receiver_ns,ntp_disabled,e2e_delay_us,ntp_sync_uncertainty_us,serialization_us,compression_us,transport_us,decompression_us,deserialization_us,processing_us,jitter_us,is_out_of_order,is_duplicate,seq_gap
B_common_2,tcp,none,none,,1,0,512,592,1785225444223494000,1785225444223496000,1785225444223497000,1785225444223504000,1785225444223707000,1785225444223776000,1785225444223777000,1785225444223777000,152464685,152800428,12978904,13620229,0,538.743,26599.133,2.000,1.000,7.000,69.000,1.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,1,512,592,1785225444223593000,1785225444223594000,1785225444223595000,1785225444223601000,1785225444223742000,1785225444223861000,1785225444223862000,1785225444223862000,152464685,152800428,12978904,13620229,0,476.743,26599.133,1.000,1.000,6.000,119.000,1.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,2,512,592,1785225444224782000,1785225444224792000,1785225444224793000,1785225444224799000,1785225444225036000,1785225444225106000,1785225444225107000,1785225444225107000,152464685,152800428,12978904,13620229,0,572.743,26599.133,10.000,1.000,6.000,70.000,1.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,3,512,592,1785225444225769000,1785225444225776000,1785225444225777000,1785225444225783000,1785225444225997000,1785225444226042000,1785225444226043000,1785225444226043000,152464685,152800428,12978904,13620229,0,549.743,26599.133,7.000,1.000,6.000,45.000,1.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,4,512,592,1785225444226725000,1785225444226733000,1785225444226734000,1785225444226740000,1785225444226934000,1785225444227074000,1785225444227075000,1785225444227075000,152464685,152800428,12978904,13620229,0,529.743,26599.133,8.000,1.000,6.000,140.000,1.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,5,512,592,1785225444227698000,1785225444227704000,1785225444227705000,1785225444227709000,1785225444227817000,1785225444227842000,1785225444227843000,1785225444227843000,152464685,152800428,12978904,13620229,0,443.743,26599.133,6.000,1.000,4.000,25.000,1.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,6,512,592,1785225444228569000,1785225444228578000,1785225444228580000,1785225444228594000,1785225444228745000,1785225444228773000,1785225444228773000,1785225444228773000,152464685,152800428,12978904,13620229,0,486.743,26599.133,9.000,2.000,14.000,28.000,0.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,7,512,592,1785225444229617000,1785225444229622000,1785225444229623000,1785225444229627000,1785225444229798000,1785225444229827000,1785225444229827000,1785225444229828000,152464685,152800428,12978904,13620229,0,506.743,26599.133,5.000,1.000,4.000,29.000,0.000,1.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,8,512,592,1785225444230724000,1785225444230730000,1785225444230731000,1785225444230735000,1785225444230878000,1785225444230923000,1785225444230924000,1785225444230924000,152464685,152800428,12978904,13620229,0,478.743,26599.133,6.000,1.000,4.000,45.000,1.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,9,512,592,1785225444231867000,1785225444231879000,1785225444231880000,1785225444231885000,1785225444232264000,1785225444232316000,1785225444232317000,1785225444232317000,152464685,152800428,12978904,13620229,0,714.743,26599.133,12.000,1.000,5.000,52.000,1.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,10,512,592,1785225444232724000,1785225444232730000,1785225444232731000,1785225444232736000,1785225444233086000,1785225444233135000,1785225444233136000,1785225444233136000,152464685,152800428,12978904,13620229,0,685.743,26599.133,6.000,1.000,5.000,49.000,1.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,11,512,592,1785225444233790000,1785225444233833000,1785225444233834000,1785225444233839000,1785225444234026000,1785225444234099000,1785225444234100000,1785225444234100000,152464685,152800428,12978904,13620229,0,522.743,26599.133,43.000,1.000,5.000,73.000,1.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,12,512,592,1785225444234705000,1785225444234714000,1785225444234715000,1785225444234720000,1785225444234940000,1785225444234993000,1785225444234995000,1785225444234995000,152464685,152800428,12978904,13620229,0,555.743,26599.133,9.000,1.000,5.000,53.000,2.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,13,512,592,1785225444235811000,1785225444235855000,1785225444235856000,1785225444235861000,1785225444236115000,1785225444236165000,1785225444236166000,1785225444236166000,152464685,152800428,12978904,13620229,0,589.743,26599.133,44.000,1.000,5.000,50.000,1.000,0.000,0.000,0,0,0
B_common_2,tcp,none,none,,1,14,512,592,1785225444236740000,1785225444236746000,1785225444236747000,1785225444236751000,1785225444236898000,1785225444236929000,1785225444236930000,1785225444236930000,152464685,152800428,12978904,13620229,0,482.743,26599.133,6.000,1.000,4.000,31.000,1.000,0.000,0.000,0,0,0
