run_id,protocol,serializer,compression,zstd_dict,crc_ok,seq_id,payload_size_bytes,wire_size_bytes,ts_created_ns,ts_serialized_ns,ts_compressed_ns,ts_sent_ns,ts_received_ns,ts_decompressed_ns,ts_deserialized_ns,ts_processed_ns,ntp_offset_sender_ns,ntp_offset_receiver_ns,ntp_uncertainty_sender_ns,ntp_uncertainty_receiver_ns,ntp_disabled,e2e_delay_us,ntp_sync_uncertainty_us,serialization_us,compression_us,transport_us,decompression_us,deserialization_us,processing_us,jitter_us,is_out_of_order,is_duplicate,seq_gap
C_fixed_4,tcp,none,none,,1,0,512,592,1785224188239288000,1785224188239289000,1785224188239289000,1785224188239291000,1785224188239333000,1785224188239368000,1785224188239372000,1785224188239372000,0,36212042,0,4825330,1,42.000,0.000,1.000,0.000,2.000,35.000,4.000,0.000,0.000,0,0,0
C_fixed_4,tcp,none,none,,1,1,512,592,1785224188239314000,1785224188239314000,1785224188239314000,1785224188239315000,1785224188239358000,1785224188239397000,1785224188239397000,1785224188239397000,0,36212042,0,4825330,1,43.000,0.000,0.000,0.000,1.000,39.000,0.000,0.000,0.000,0,0,0
C_fixed_4,tcp,none,none,,1,2,512,592,1785224188240591000,1785224188240594000,1785224188240594000,1785224188240604000,1785224188240691000,1785224188240726000,1785224188240727000,1785224188240727000,0,36212042,0,4825330,1,87.000,0.000,3.000,0.000,10.000,35.000,1.000,0.000,0.000,0,0,0
C_fixed_4,tcp,none,none,,1,3,512,592,1785224188241468000,1785224188241471000,1785224188241472000,1785224188241473000,1785224188241536000,1785224188241547000,1785224188241547000,1785224188241547000,0,36212042,0,4825330,1,63.000,0.000,3.000,1.000,1.000,11.000,0.000,0.000,0.000,0,0,0
C_fixed_4,tcp,none,none,,1,4,512,592,1785224188243152000,1785224188243174000,1785224188243175000,1785224188243177000,1785224188243385000,1785224188243403000,1785224188243404000,1785224188243404000,0,36212042,0,4825330,1,208.000,0.000,22.000,1.000,2.000,18.000,1.000,0.000,0.000,0,0,0
C_fixed_4,tcp,none,none,,1,5,512,592,1785224188243377000,1785224188243380000,1785224188243380000,1785224188243382000,1785224188243437000,1785224188243448000,1785224188243448000,1785224188243448000,0,36212042,0,4825330,1,55.000,0.000,3.000,0.000,2.000,11.000,0.000,0.000,0.000,0,0,0
C_fixed_4,tcp,none,none,,1,6,512,592,1785224188244515000,1785224188244517000,1785224188244518000,1785224188244520000,1785224188244588000,1785224188244606000,1785224188244607000,1785224188244607000,0,36212042,0,4825330,1,68.000,0.000,2.000,1.000,2.000,18.000,1.000,0.000,0.000,0,0,0
C_fixed_4,tcp,none,none,,1,7,512,592,1785224188245501000,1785224188245504000,1785224188245504000,1785224188245505000,1785224188245558000,1785224188245568000,1785224188245568000,1785224188245568000,0,36212042,0,4825330,1,53.000,0.000,3.000,0.000,1.000,10.000,0.000,0.000,0.000,0,0,0
C_fixed_4,tcp,none,none,,1,8,512,592,1785224188246506000,1785224188246509000,1785224188246509000,1785224188246510000,1785224188246562000,1785224188246575000,1785224188246575000,1785224188246575000,0,36212042,0,4825330,1,52.000,0.000,3.000,0.000,1.000,13.000,0.000,0.000,0.000,0,0,0
C_fixed_4,tcp,none,none,,1,9,512,592,1785224188247511000,1785224188247513000,1785224188247514000,1785224188247515000,1785224188247579000,1785224188247591000,1785224188247592000,1785224188247592000,0,36212042,0,4825330,1,64.000,0.000,2.000,1.000,1.000,12.000,1.000,0.000,0.000,0,0,0
