run_id,protocol,serializer,compression,zstd_dict,crc_ok,seq_id,payload_size_bytes,wire_size_bytes,ts_created_ns,ts_serialized_ns,ts_compressed_ns,ts_sent_ns,ts_received_ns,ts_decompressed_ns,ts_deserialized_ns,ts_processed_ns,ntp_offset_sender_ns,ntp_offset_receiver_ns,ntp_uncertainty_sender_ns,ntp_uncertainty_receiver_ns,ntp_disabled,e2e_delay_us,ntp_sync_uncertainty_us,serialization_us,compression_us,transport_us,decompression_us,deserialization_us,processing_us,jitter_us,is_out_of_order,is_duplicate,seq_gap
B_common_3,tcp,none,none,,1,0,512,592,1785225272900260000,1785225272900264000,1785225272900265000,1785225272900269000,1785225272900465000,1785225272900536000,1785225272900537000,1785225272900537000,148889210,148665234,4999329,5852973,0,-27.976,10852.302,4.000,1.000,4.000,71.000,1.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,1,512,592,1785225272900438000,1785225272900439000,1785225272900440000,1785225272900443000,1785225272900542000,1785225272900629000,1785225272900631000,1785225272900631000,148889210,148665234,4999329,5852973,0,-124.976,10852.302,1.000,1.000,3.000,87.000,2.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,2,512,592,1785225272901515000,1785225272901519000,1785225272901520000,1785225272901522000,1785225272901637000,1785225272901660000,1785225272901660000,1785225272901660000,148889210,148665234,4999329,5852973,0,-108.976,10852.302,4.000,1.000,2.000,23.000,0.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,3,512,592,1785225272902512000,1785225272902518000,1785225272902531000,1785225272902533000,1785225272902626000,1785225272902648000,1785225272902649000,1785225272902649000,148889210,148665234,4999329,5852973,0,-130.976,10852.302,6.000,13.000,2.000,22.000,1.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,4,512,592,1785225272903459000,1785225272903490000,1785225272903490000,1785225272903493000,1785225272903600000,1785225272903621000,1785225272903622000,1785225272903622000,148889210,148665234,4999329,5852973,0,-116.976,10852.302,31.000,0.000,3.000,21.000,1.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,5,512,592,1785225272904505000,1785225272904511000,1785225272904512000,1785225272904515000,1785225272904668000,1785225272904691000,1785225272904691000,1785225272904691000,148889210,148665234,4999329,5852973,0,-70.976,10852.302,6.000,1.000,3.000,23.000,0.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,6,512,592,1785225272905459000,1785225272905468000,1785225272905471000,1785225272905474000,1785225272905650000,1785225272905682000,1785225272905683000,1785225272905683000,148889210,148665234,4999329,5852973,0,-47.976,10852.302,9.000,3.000,3.000,32.000,1.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,7,512,592,1785225272906467000,1785225272906472000,1785225272906473000,1785225272906475000,1785225272906664000,1785225272906701000,1785225272906701000,1785225272906701000,148889210,148665234,4999329,5852973,0,-34.976,10852.302,5.000,1.000,2.000,37.000,0.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,8,512,592,1785225272907556000,1785225272907595000,1785225272907595000,1785225272907598000,1785225272907778000,1785225272907809000,1785225272907810000,1785225272907810000,148889210,148665234,4999329,5852973,0,-43.976,10852.302,39.000,0.000,3.000,31.000,1.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,9,512,592,1785225272908535000,1785225272908577000,1785225272908578000,1785225272908581000,1785225272908779000,1785225272908815000,1785225272908816000,1785225272908816000,148889210,148665234,4999329,5852973,0,-25.976,10852.302,42.000,1.000,3.000,36.000,1.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,10,512,592,1785225272909419000,1785225272909423000,1785225272909424000,1785225272909427000,1785225272909605000,1785225272909632000,1785225272909633000,1785225272909633000,148889210,148665234,4999329,5852973,0,-45.976,10852.302,4.000,1.000,3.000,27.000,1.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,11,512,592,1785225272910512000,1785225272910531000,1785225272910532000,1785225272910535000,1785225272910720000,1785225272910756000,1785225272910757000,1785225272910757000,148889210,148665234,4999329,5852973,0,-38.976,10852.302,19.000,1.000,3.000,36.000,1.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,12,512,592,1785225272911357000,1785225272911362000,1785225272911363000,1785225272911366000,1785225272911542000,1785225272911680000,1785225272911680000,1785225272911680000,148889210,148665234,4999329,5852973,0,-47.976,10852.302,5.000,1.000,3.000,138.000,0.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,13,512,592,1785225272912574000,1785225272912658000,1785225272912659000,1785225272912662000,1785225272912936000,1785225272913000000,1785225272913001000,1785225272913001000,148889210,148665234,4999329,5852973,0,50.024,10852.302,84.000,1.000,3.000,64.000,1.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,14,512,592,1785225272913444000,1785225272913451000,1785225272913452000,1785225272913454000,1785225272913632000,1785225272913668000,1785225272913668000,1785225272913669000,148889210,148665234,4999329,5852973,0,-45.976,10852.302,7.000,1.000,2.000,36.000,0.000,1.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,15,512,592,1785225272914513000,1785225272914552000,1785225272914552000,1785225272914555000,1785225272914790000,1785225272914813000,1785225272914813000,1785225272914813000,148889210,148665234,4999329,5852973,0,11.024,10852.302,39.000,0.000,3.000,23.000,0.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,16,512,592,1785225272915524000,1785225272915529000,1785225272915529000,1785225272915532000,1785225272915668000,1785225272915696000,1785225272915696000,1785225272915696000,148889210,148665234,4999329,5852973,0,-87.976,10852.302,5.000,0.000,3.000,28.000,0.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,17,512,592,1785225272916555000,1785225272916590000,1785225272916591000,1785225272916594000,1785225272916748000,1785225272916824000,1785225272916824000,1785225272916824000,148889210,148665234,4999329,5852973,0,-69.976,10852.302,35.000,1.000,3.000,76.000,0.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,18,512,592,1785225272917306000,1785225272917313000,1785225272917323000,1785225272917326000,1785225272917451000,1785225272917475000,1785225272917476000,1785225272917476000,148889210,148665234,4999329,5852973,0,-98.976,10852.302,7.000,10.000,3.000,24.000,1.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,19,512,592,1785225272918553000,1785225272918570000,1785225272918571000,1785225272918574000,1785225272918784000,1785225272918811000,1785225272918811000,1785225272918811000,148889210,148665234,4999329,5852973,0,-13.976,10852.302,17.000,1.000,3.000,27.000,0.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,20,512,592,1785225272919360000,1785225272919394000,1785225272919394000,1785225272919397000,1785225272919518000,1785225272919576000,1785225272919576000,1785225272919576000,148889210,148665234,4999329,5852973,0,-102.976,10852.302,34.000,0.000,3.000,58.000,0.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,21,512,592,1785225272920517000,1785225272920520000,1785225272920521000,1785225272920524000,1785225272920645000,1785225272920674000,1785225272920674000,1785225272920674000,148889210,148665234,4999329,5852973,0,-102.976,10852.302,3.000,1.000,3.000,29.000,0.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,22,512,592,1785225272921460000,1785225272921464000,1785225272921464000,1785225272921467000,1785225272921588000,1785225272921610000,1785225272921611000,1785225272921611000,148889210,148665234,4999329,5852973,0,-102.976,10852.302,4.000,0.000,3.000,22.000,1.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,23,512,592,1785225272922514000,1785225272922518000,1785225272922519000,1785225272922522000,1785225272922663000,1785225272922744000,1785225272922745000,1785225272922745000,148889210,148665234,4999329,5852973,0,-82.976,10852.302,4.000,1.000,3.000,81.000,1.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,24,512,592,1785225272923387000,1785225272923390000,1785225272923390000,1785225272923393000,1785225272923534000,1785225272923567000,1785225272923568000,1785225272923568000,148889210,148665234,4999329,5852973,0,-82.976,10852.302,3.000,0.000,3.000,33.000,1.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,25,512,592,1785225272924513000,1785225272924516000,1785225272924517000,1785225272924519000,1785225272924684000,1785225272924709000,1785225272924710000,1785225272924710000,148889210,148665234,4999329,5852973,0,-58.976,10852.302,3.000,1.000,2.000,25.000,1.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,26,512,592,1785225272925388000,1785225272925402000,1785225272925403000,1785225272925405000,1785225272925556000,1785225272925680000,1785225272925681000,1785225272925681000,148889210,148665234,4999329,5852973,0,-72.976,10852.302,14.000,1.000,2.000,124.000,1.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,27,512,592,1785225272926525000,1785225272926529000,1785225272926530000,1785225272926532000,1785225272926673000,1785225272926712000,1785225272926713000,1785225272926713000,148889210,148665234,4999329,5852973,0,-82.976,10852.302,4.000,1.000,2.000,39.000,1.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,28,512,592,1785225272927549000,1785225272927554000,1785225272927554000,1785225272927557000,1785225272927667000,1785225272927692000,1785225272927693000,1785225272927693000,148889210,148665234,4999329,5852973,0,-113.976,10852.302,5.000,0.000,3.000,25.000,1.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,29,512,592,1785225272928455000,1785225272928459000,1785225272928459000,1785225272928462000,1785225272928579000,1785225272928616000,1785225272928617000,1785225272928617000,148889210,148665234,4999329,5852973,0,-106.976,10852.302,4.000,0.000,3.000,37.000,1.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,30,512,592,1785225272929483000,1785225272929487000,1785225272929487000,1785225272929489000,1785225272929611000,1785225272929640000,1785225272929641000,1785225272929641000,148889210,148665234,4999329,5852973,0,-101.976,10852.302,4.000,0.000,2.000,29.000,1.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,31,512,592,1785225272930517000,1785225272930521000,1785225272930521000,1785225272930551000,1785225272930654000,1785225272930680000,1785225272930681000,1785225272930681000,148889210,148665234,4999329,5852973,0,-120.976,10852.302,4.000,0.000,30.000,26.000,1.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,32,512,592,1785225272931379000,1785225272931382000,1785225272931382000,1785225272931385000,1785225272931484000,1785225272931513000,1785225272931513000,1785225272931513000,148889210,148665234,4999329,5852973,0,-124.976,10852.302,3.000,0.000,3.000,29.000,0.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,33,512,592,1785225272932493000,1785225272932497000,1785225272932497000,1785225272932500000,1785225272932605000,1785225272932635000,1785225272932635000,1785225272932635000,148889210,148665234,4999329,5852973,0,-118.976,10852.302,4.000,0.000,3.000,30.000,0.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,34,512,592,1785225272933435000,1785225272933439000,1785225272933440000,1785225272933442000,1785225272933608000,1785225272933638000,1785225272933639000,1785225272933639000,148889210,148665234,4999329,5852973,0,-57.976,10852.302,4.000,1.000,2.000,30.000,1.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,35,512,592,1785225272934481000,1785225272934485000,1785225272934486000,1785225272934488000,1785225272934625000,1785225272934658000,1785225272934659000,1785225272934659000,148889210,148665234,4999329,5852973,0,-86.976,10852.302,4.000,1.000,2.000,33.000,1.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,36,512,592,1785225272935477000,1785225272935481000,1785225272935481000,1785225272935483000,1785225272935579000,1785225272935602000,1785225272935603000,1785225272935603000,148889210,148665234,4999329,5852973,0,-127.976,10852.302,4.000,0.000,2.000,23.000,1.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,37,512,592,1785225272936474000,1785225272936510000,1785225272936511000,1785225272936514000,1785225272936662000,1785225272936721000,1785225272936721000,1785225272936722000,148889210,148665234,4999329,5852973,0,-75.976,10852.302,36.000,1.000,3.000,59.000,0.000,1.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,38,512,592,1785225272937462000,1785225272937467000,1785225272937467000,1785225272937470000,1785225272937726000,1785225272937751000,1785225272937751000,1785225272937751000,148889210,148665234,4999329,5852973,0,32.024,10852.302,5.000,0.000,3.000,25.000,0.000,0.000,0.000,0,0,0
B_common_3,tcp,none,none,,1,39,512,592,1785225272938425000,1785225272938429000,1785225272938429000,1785225272938432000,1785225272938550000,1785225272938572000,1785225272938573000,1785225272938573000,148889210,148665234,4999329,5852973,0,-105.976,10852.302,4.000,0.000,3.000,22.000,1.000,0.000,0.000,0,0,0
